artist,cp,section,song
Twenty One Pilots,"6,4,2,6",Intro and Verse,Stressed Out
QWEQWE,"6,4,2,6",Intro,QWEQWE
Nintendo,"6,4,2,5/6",Verse,Ken's Theme
Christina Aguilera,"6,4,2,5/6",Intro,Hurt
Christina Aguilera,"6,4,2,5/6",Verse,Hurt
Globus,"6,4,2,5/6",Intro,Europa
Katy Perry,"6,4,2,5/6",Verse and Pre-Chorus,Dressin' Up
Katy Perry,"6,4,2,5/6",Chorus,Dressin' Up
Arctic Monkeys,"6,4,2,5/6",Verse,Do I Wanna Know
Arctic Monkeys,"6,4,2,5/6",Chorus,Do I Wanna Know
Gamma ray,"6,4,2,5/6",Instrumental,Lonesome Stranger
Queen,"6,4,2,5/6",Chorus,The Show Must Go On
ZUN,"6,4,2,5/6",Solo,The Tiger-Patterned Vaisravana
Arctic Monkeys,"6,4,2,5/6",Intro,Do I Wanna Know
You Don't Know Jack,"6,4,2,5/6",Chorus,Bingo
Scorpions,"6,4,2,5/6",Verse,Humanity
Lana Del Rey,"6,4,2,5/6",Verse,High By The Beach
Lana Del Rey,"6,4,2,5/6",Chorus,High By The Beach
Dschinghis Khan,"6,4,2,5/6",Pre-Chorus,Moskau
Dschinghis Khan,"6,4,2,5/6",Chorus Lead-Out,Moskau
Deadmau5,"6,4,2,5/6",Intro and Verse,Right This Second
Senpi,"6,4,2,5/6",Pre-Chorus,Awakening Wolf's Instinct
Senpi,"6,4,2,5/6",Chorus,Awakening Wolf's Instinct
Senpi,"6,4,2,5/6",Chorus Lead-Out,Awakening Wolf's Instinct
Au5,"6,4,2,5/6",Intro and Verse,Singularity
Lindsey Stirling,"6,4,2,5/6",Verse,Lost Girls
Demi Lovato,"6,4,2,4",Intro and Verse,Here We Go Again
Electric Light Orchestra,"6,4,2,4",Verse,Can't Get It Out Of My Head
SoulEye,"6,4,2,4",Verse,Passion for Exploring
Fall Out Boy,"6,4,2,4",Chorus,Thnks fr th Mmrs
Skrillex,"6,4,2,4",Chorus,Kill Everybody
INXS,"6,4,2,4",Chorus,Beautiful Girl
Armin Van Buuren,"6,4,2,4",Chorus,Orbion
Queen,"6,4,2,4",Intro and Verse,The Show Must Go On
Ariana and the Rose Kevin Drew Remix,"6,4,2,4",Verse and Pre-Chorus,In Your Bed
Skrillex,"6,4,2,4",Instrumental,Summit
George Acosta feat Emma Lock,"6,4,2,4",Chorus,Never Fear - ATB Remix
Thomas Azier,"6,4,2,4",Intro and Verse,Red Eyes - Mike Luck Remix
Thomas Azier,"6,4,2,4",Pre-Chorus,Red Eyes - Mike Luck Remix
Nick Sparkle,"6,4,2,4",Chorus,Cassiopeia - David Mayne Remix
Rafael Frost,"6,4,2,4",Verse,Slipstream
Scarab,"6,4,2,4",Chorus,Vagabond
Bisbetic,"6,4,2,4",Chorus,Feeling
James Lowndes and Paul Lowndes,"6,4,2,4",Pre-Chorus,Only You - Joshua Ollerton Remix
The Kooks,"6,4,2,4",Chorus,She Moves In Her Own Way
QT,"6,4,2,4",Verse,Hey QT
Tiesto - Oliver Heldens,"6,4,2,4",Chorus,The Right Song
Wilco,"6,4,2,4",Verse,Poor Places
Rebecca Sugar,"6,4,2,4",Verse and Pre-Chorus,Full Disclosure - Steven Universe
Ramin Djawadi,"6,4,2,3",Chorus Lead-Out,Game Of Thrones Theme
Angel Beats,"6,4,2,3",Verse and Pre-Chorus,My Soul Your Beats
nanobii,"6,4,2,3",Chorus,astral blast
Lindsey Stirling,"6,4,2,3",Verse,Heist
Au5,"6,4,2,3",Intro,Singularity
DIAD,"6,4,2,3",Solo 1,Dimension-Reversing Dualities
fripSide,"6,4,2,3",Chorus,Only My Railgun
BESTie,"6,4,2,3",Chorus,Excuse Me
Serge Gainsbourg,"6,4,2,3",Chorus,Je t'aime - moi non plus
Renaud,"6,4,2,3",Verse,Manhattan-Kaboul
Senpi,"6,4,2,3",Solo 3,Awakening Wolf's Instinct
Nintendo,"6,4,2,3",Verse and Pre-Chorus,Warioware DIY- Jimmy's Aerobics
Crystal Castles,"6,4,2,3",Chorus,Crimewave
Cashmere Cat,"6,4,2,3",Chorus,Paws
Pitbull,"6,4,2,1",Verse,Rain Over Me
Lindsey Stirling,"6,4,2,1",Intro,Song of the Caged Bird
Lindsey Stirling,"6,4,2,1",Verse,Song of the Caged Bird
John Dahlback and Urban Cone and Lucas Nord,"6,4,2,1",Chorus,We Were Gods
Metallica,"6,4,2,1",Intro and Verse,The Day That Never Comes
Murray Gold,"6,4,2,1",Verse,The Doctor's Theme Series 4
Avenged Sevenfold,"6,4,2,1",Bridge,Blinded In Chains
Lindsey Stirling,"6,4,2,1",Chorus,Mirror Haus
LilDeuceDeuce,"6,4,2,1",Verse and Pre-Chorus,Anderson Cooper's Secret
Scarab,"6,4,2,1",Chorus,Vagabond
Alan Howarth-John Carpenter,"6,4,2,1",Intro,Escape From New York Main Theme
Fire When Ready,"6,4,2,1",Verse,We All Need Reminders
Lady Gaga,"6,4,2,1",Chorus,Dance In The Dark
Jojo,"6,4,2,1",Pre-Chorus and Chorus,Too Little Too Late
Christina Aguilera,"6,4,2,1",Chorus,Beautiful
Alex Syntek and Ana Torroja,"6,4,6,4",Verse,Duele El Amor
Blur,"6,4,6,4",Chorus,Colin Zeal
Frog Fractions Soundtrack,"6,4,6,4",Verse,Rimushotto Bungie Jump
SoulEye,"6,4,6,4",Verse,Passion for Exploring
Enrique Iglesias,"6,4,6,4",Chorus,Dirty Dancer
The Spill Canvas,"6,4,6,4",Intro,All Over You
Fall Out Boy,"6,4,6,4",Verse,My Songs Know What You Did In The Dark
Nirvana,"6,4,6,4",Chorus,Something in the Way
Leona Lewis,"6,4,6,4",Pre-Chorus and Chorus,I Will Be
Miley Cyrus,"6,4,6,4",Chorus,Wrecking Ball
U2,"6,4,6,4",Verse and Pre-Chorus,All I Want Is You
The La's,"6,4,6,4",Bridge,There She Goes
Blind Guardian,"6,4,6,4",Pre-Chorus,Harvest of Sorrow
Mark Isham,"6,4,6,4",Intro,Sense of Touch
Celia Cruz,"6,4,6,4",Intro,La Vida Es Un Carnaval
The Coral,"6,4,6,4",Verse,Dreaming of you
Michael Jackson,"6,4,6,4",Pre-Chorus,Billie Jean
System of a Down,"6,4,6,4",Pre-Chorus and Chorus,Aerials
Paris Hilton,"6,4,6,4",Verse,My BFF
Paris Hilton,"6,4,6,4",Bridge,My BFF
Alan Parsons Project,"6,4,6,4",Intro,Eye In The Sky
Alan Parsons Project,"6,4,6,4",Chorus,Eye In The Sky
Sam Hulick,"6,4,6,4",Intro and Verse,I Was Lost Without You - Mass Effect 3 OST
Tove Lo,"6,4,6,4",Chorus,Stay High - Habits Remix
Lindsey Stirling,"6,4,6,4",Intro and Verse,Beyond The Veil
Tove Lo,"6,4,6,4",Verse,Stay High - Habits Remix
Dustin Kensrue,"6,4,6,4",Chorus,Rejoice
Avril Lavigne,"6,4,6,4",Intro,When You're Gone
The Gaslight Anthem,"6,4,6,4",Verse,The Navesink Banks
Carrie Underwood,"6,4,6,4",Chorus,Before He Cheats
Shogo Sakai,"6,4,6,4",Verse,Fate
The Living End,"6,4,6,4",Verse,All Torn Down
Yuki Nagato,"6,4,6,4",Intro and Verse,Yuki Muon Madobe Nite
Jamie Cullum,"6,4,6,4",Chorus Lead-Out,Don't stop the music
Pink Floyd,"6,4,6,4",Verse,What Do You Want From Me
Nathan Ford,"6,4,6,4",Verse,Apologies for the Rain
Sylver,"6,4,6,4",Verse,Turn the tide
The Heavy,"6,4,6,4",Verse,Stuck
Billy Talent,"6,4,6,4",Pre-Chorus and Chorus,The Ex
The Police,"6,4,6,4",Pre-Chorus and Chorus,Message In A Bottle
Regina Spektor,"6,4,6,4",Bridge,You've Got Time
Cloud Nothings,"6,4,6,4",Verse,Quieter Today
Eisley,"6,4,6,4",Verse,Marvelous Things
Fleetwood Mac,"6,4,6,4",Verse,Rhiannon
The Buggles,"6,4,6,4",Instrumental,Video Killed The Radio Star
David Wise,"6,4,6,4",Verse,Donkey Kong Country - Aquatic Ambience
David Wise,"6,4,6,4",Chorus,Donkey Kong Country - Aquatic Ambience
ZUN,"6,4,6,4",Pre-Chorus,Illusionary Joururi
Neutral Milk Hotel,"6,4,6,4",Verse and Pre-Chorus,Oh Comely
ZUN,"6,4,6,4",Intro and Verse,Player's Score
Nintendo,"6,4,6,4",Verse,Tetris Attack - Forest World
Wan Wan,"6,4,6,4",Intro,Diva's Device
Wan Wan,"6,4,6,4",Pre-Chorus,Diva's Device
Melanie Martinez,"6,4,6,4",Verse,Dollhouse
ZUN,"6,4,6,4",Intro,Alice in Wonderland
ZUN,"6,4,6,4",Intro and Verse,Dolls in Pseudo Paradise - Eternal Shrine Maiden
Echo and the Bunnymen,"6,4,6,4",Verse,The Killing Moon
The Coral,"6,4,6,4",Chorus,Dreaming Of You
ZUN,"6,4,6,4",Verse,Blue Sea of 53 Minutes
Muse,"6,4,6,4",Chorus,Butterflies And Hurricanes
Madonna,"6,4,6,4",Verse,Nothing Really Matters
Beach House,"6,4,6,4",Outro,Walk in the Park
Blink-182,"6,4,6,4",Chorus,Go
Carly Rae Jepsen,"6,4,6,5",Intro,This Kiss
Martin Solveig,"6,4,6,5",Pre-Chorus,The Night Out - Madeon Remix
The Wreckers,"6,4,6,5",Verse,Leave The Pieces
Blind Guardian,"6,4,6,5",Verse,Nightfall
Ozzy Osbourne,"6,4,6,5",Chorus,Crazy Train
Mat Zo,"6,4,6,5",Chorus,The Lost
Lorde,"6,4,6,5",Chorus,Team
The Killers,"6,4,6,5",Chorus,Miss Atomic Bomb
Lindsey Stirling,"6,4,6,5",Intro and Verse,Beyond The Veil
Kelly Clarkson,"6,4,6,5",Verse and Pre-Chorus,Catch My Breath
Konami,"6,4,6,5",Verse,Theme of Simon Belmont
Fall Out Boy,"6,4,6,5",Chorus,America's Suitehearts
Dustin Kensrue,"6,4,6,5",Chorus,Rejoice
Avril Lavigne,"6,4,6,5",Intro,When You're Gone
The Gaslight Anthem,"6,4,6,5",Verse,The Spirit of Jazz
The Living End,"6,4,6,5",Intro,All Torn Down
Rihanna,"6,4,6,5",Chorus,What Now
Nhato,"6,4,6,5",Bridge,Miss You
Alphabeat,"6,4,6,5",Chorus,Vacation
Robyn,"6,4,6,5",Chorus,Indestructible
Billy Talent,"6,4,6,5",Pre-Chorus and Chorus,The Ex
Rustie,"6,4,6,5",Outro,Ultra Thizz
Blink 182,"6,4,6,5",Verse,Give Me One Good Reason
Blink 182,"6,4,6,5",Bridge,Give Me One Good Reason
Sia,"6,4,6,5",Chorus,Alive
Avicii,"6,4,6,5",Chorus,For A Better Day - KSHMR Remix
SCORPIONS,"6,4,6,5",Verse,Rock You Like a Hurricane
Rachel Platten,"6,4,6,5",Chorus,Fight Song
Taylor Swift,"6,4,6,5",Bridge,The Best Day
Britney Spears,"6,4,6,5",Bridge,Criminal
Silversun Pickups,"6,4,6,5",Pre-Chorus and Chorus,Panic Switch
Ozzy Osbourne,"6,4,6,5",Verse,Mr Crowley
The 1975,"6,4,6,5",Chorus,Somebody Else
Rebecca Sugar,"6,4,6,5",Bridge,Full Disclosure - Steven Universe
Muse,"6,4,6,5",Verse,Revolt
Mako,"6,4,6,5",Chorus,I Won't Let You Walk Away - Lost Kings Remix
Blink-182,"6,4,6,5",Chorus,No Future
Dragonforce,"6,4,6,1",Chorus,Through the Fire and Flames
Nightwish,"6,4,6,1",Intro and Verse,Last Of the Wilds
Tove Lo,"6,4,6,1",Chorus,Stay High - Habits Remix
Tove Lo,"6,4,6,1",Verse,Stay High - Habits Remix
Ralph Vickers,"6,4,6,1",Verse,Crucified Dreams - MAP34
Headspace,"6,4,6,1",Chorus,Invasion
Metric,"6,4,6,1",Intro and Verse,Help I'm Alive
Alphabeat,"6,4,6,1",Chorus,Vacation
Phoenix,"6,4,6,1",Intro,1901
Hudson Mohawke,"6,4,6,1",Pre-Chorus,Fuse
Madonna,"6,4,6,1",Verse,Nothing Really Matters
Adele,"6,5,4,5",Chorus,Rolling In The Deep
Ayaka Hirahara,"6,5,4,5",Verse,Jupiter
Braid Soundtrack,"6,5,4,5",Chorus,Downstream
Celine Dion,"6,5,4,5",Chorus,My Heart Will Go On
David Guetta,"6,5,4,5",Chorus,Titanium feat Sia
Dire Straits,"6,5,4,5",Chorus,Sultans of Swing
Gotye,"6,5,4,5",Chorus,Somebody That I Used To Know
Guns N' Roses,"6,5,4,5",Pre-Outro,November Rain
Jimi Hendrix,"6,5,4,5",Verse,All Along The Watchtower
K-Ci and Jojo,"6,5,4,5",Chorus,All My Life
Lupe Fiasco,"6,5,4,5",Chorus,The Show Goes On
Nicki Minaj,"6,5,4,5",Bridge,Turn Me On
Nicki Minaj,"6,5,4,5",Chorus,Turn Me On
Nobuo Uematsu,"6,5,4,5",Intro,Final Fantasy VI Boss Battle Theme
NOFX,"6,5,4,5",Verse,Leave It Alone
Oasis,"6,5,4,5",Pre-Chorus and Chorus,Don't Go Away
Oasis,"6,5,4,5",Pre-Chorus,Don't Look Back In Anger
One Direction,"6,5,4,5",Chorus,Live While We're Young
Pitbull,"6,5,4,5",Chorus,Hotel Room Service
Plain White T's,"6,5,4,5",Chorus,Rhythm Of Love
Queen,"6,5,4,5",Intro,I Want To Break Free
Queen,"6,5,4,5",Pre-Chorus and Chorus,I Want To Break Free
Mongo Santamaria,"6,5,4,5",Verse,Afro Blue
Myla Smith,"6,5,4,5",Verse and Pre-Chorus,Slow Down
Myla Smith,"6,5,4,5",Chorus,Slow Down
Cyndi Lauper,"6,5,4,5",Verse,Girls Just Want To Have Fun
Dixie Chicks,"6,5,4,5",Pre-Chorus,Goodbye Earl
JJAMZ,"6,5,4,5",Verse,Heartbeat
Plain White T's,"6,5,4,5",Verse,Hey There Delilah
Rockwell,"6,5,4,5",Intro,Somebody's Watching Me
Enya,"6,5,4,5",Chorus,Anywhere Is
Dobu Usagi,"6,5,4,5",Intro,Thor's Hammer
Crush 40,"6,5,4,5",Verse and Pre-Chorus,Escape from the City
Helloween,"6,5,4,5",Chorus,Don't stop being crazy
Knife Party,"6,5,4,5",Bridge,Rage Valley
Dash Berlin,"6,5,4,5",Chorus,Man on the Run
Suzanne Vega,"6,5,4,5",Verse,Luka
Orjan Nilsen,"6,5,4,5",Verse,La Guitarra
Tamas Wells,"6,5,4,5",Verse and Pre-Chorus,Lichen and Bees
Lady Gaga,"6,5,4,5",Verse and Pre-Chorus,Do What U Want
Petter - Daniel Adams-Ray,"6,5,4,5",Chorus,Hall om mig
Rob Yale and Jesse Holt,"6,5,4,5",Chorus,Muffin Knight Theme
Lana Del Rey,"6,5,4,5",Verse,Diet Mtn Dew
Angel Beats,"6,5,4,5",Chorus,My Soul Your Beats
Nicky Romero and Krewella,"6,5,4,5",Chorus,Legacy - Vicetone Remix
Morgan Page vs Sultan and Ned Shepard vs BT,"6,5,4,5",Chorus,In The Air - Mord Fustang Remix
Les Friction,"6,5,4,5",Chorus,Come Back to Me
Betty Who,"6,5,4,5",Chorus,Somebody Loves You
Forever The Sickest Kids,"6,5,4,5",Intro,Whoa Oh Me vs Everyone
Lily Allen,"6,5,4,5",Chorus,Sheezus
Skrillex,"6,5,4,5",Pre-Outro,Summit
Lorde,"6,5,4,5",Chorus,Buzzcut Season
Bonnie Mckee,"6,5,4,5",Chorus,American Girl
Lady Gaga,"6,5,4,5",Chorus,Aura
ZUN,"6,5,4,5",Chorus,Hartmann's Youkai Girl
Avicii,"6,5,4,5",Verse,Liar Liar
ZUN,"6,5,4,5",Chorus,The Capital City of Flowers in the Sky
Cold Chisel,"6,5,4,5",Verse,Khe Sanh
Two-Mix,"6,5,4,5",Verse and Pre-Chorus,Just Communication
Two-Mix,"6,5,4,5",Chorus,Rhythm Emotion
ZUN,"6,5,4,5",Verse,Mystical Oriental Dream - Ancient Temple
Sander van Doorn Martin Garrix DVBBS,"6,5,4,5",Chorus,Gold Skies
Gustav Holst,"6,5,4,5",Bridge,Jupiter from The Planets
Hiroyuki Sawano,"6,5,4,5",Bridge,Mobile Suit Gundam Unicorn - UNICORN
Bad Lip Reading,"6,5,4,5",Chorus,Kicked Your Monkey
Yasunori Mitsuda,"6,5,4,5",Chorus,Radical Dreamers
HertzDevil,"6,5,4,5",Intro,Extends Levant
HertzDevil,"6,5,4,5",Chorus,Extends Levant
HertzDevil,"6,5,4,5",Outro,Extends Levant
HertzDevil,"6,5,4,5",Verse and Pre-Chorus,Extends Levant
Lindsey Stirling,"6,5,4,5",Chorus Lead-Out,Master Of Tides
Lindsey Stirling,"6,5,4,5",Bridge,Master Of Tides
Lindsey Stirling,"6,5,4,5",Intro,Master Of Tides
Kelly Clarkson,"6,5,4,5",Verse and Pre-Chorus,Catch My Breath
Epica,"6,5,4,5",Chorus,The Essence of Silence
Michael Jackson,"6,5,4,5",Pre-Chorus and Chorus,Smooth Criminal
Michael Jackson,"6,5,4,5",Verse,Beat It
Game Freak,"6,5,4,5",Verse,Fight Area
Plain White T's,"6,5,4,5",Verse,1 2 3 4
DJ Genki feat yukacco,"6,5,4,5",Chorus,Planet
Salia,"6,5,4,5",Intro,Trust
Veronica Maggio,"6,5,4,5",Chorus,Jag kommer
Quintet,"6,5,4,5",Pre-Chorus and Chorus,Super Robot Wars - So Close Yet so Far
Fall Out Boy,"6,5,4,5",Chorus,America's Suitehearts
Dustin Kensrue,"6,5,4,5",Verse,Rejoice
Dung Truong,"6,5,4,5",Loop,Allusion World
Clear Vu,"6,5,4,5",Chorus,Close To You - Re-Con Remix
Phil Collins,"6,5,4,5",Chorus,In The Air Tonight
Aryx,"6,5,4,5",Chorus,Chaldea
Within Temptation,"6,5,4,5",Pre-Chorus,Iron
Carrie Underwood,"6,5,4,5",Intro,Before He Cheats
Nobuo Uematsu,"6,5,4,5",Verse,Final Fantasy V - Battle
The Rolling Stones,"6,5,4,5",Chorus,Gimme Shelter
Ryuji Sasai,"6,5,4,5",Chorus,Final Fantasy Legend III - The Talon
Metallica,"6,5,4,5",Outro,Fade To Black
Alkaline Trio,"6,5,4,5",Intro,Help Me
Sid,"6,5,4,5",Pre-Chorus,Monochrome Kiss
Mamas and the Papas,"6,5,4,5",Verse,California Dreamin'
Riko Hirai - Reina Kaihara,"6,5,4,5",Verse and Pre-Chorus,Fairy Dang-Sing - Gekka ni Yousei wa Mau
Henry Jackman,"6,5,4,5",Verse,Wreck-It Ralph
Motooi Sakuraba,"6,5,4,5",Instrumental,The Link
Lady Gaga,"6,5,4,5",Chorus,Marry the Night
Boulder Dash,"6,5,4,5",Chorus,Map Music
Kevin MacLeod,"6,5,4,5",Chorus,Sovereign
Tom Cochrane,"6,5,4,5",Chorus,Life is a Highway
Infected Mushroom,"6,5,4,5",Verse,Muse Breaks
Aloe Blacc,"6,5,4,5",Chorus,The Man
Homestuck,"6,5,4,5",Chorus,Chartreuse Rewind
Savant,"6,5,4,5",Chorus Lead-Out,Sledgehammer
Vertical Horizon,"6,5,4,5",Bridge,I'm Still Here
Bjork,"6,5,4,5",Chorus,Hyperballad
NIGORO,"6,5,4,5",Chorus,Fearless Challenger
Hiroto Saito,"6,5,4,5",Intro,Megalomachia - Way of the wind
fripSide,"6,5,4,5",Verse,Only My Railgun
Taylor Swift,"6,5,4,5",Chorus,Style
Jonathan Coulton,"6,5,4,5",Pre-Chorus and Chorus,Code Monkey
The Shins,"6,5,4,5",Chorus,For A Fool
Tim McGraw,"6,5,4,5",Chorus,Live Like You Were Dying
Taylor Swift,"6,5,4,5",Verse and Pre-Chorus,Mean
Yasunori Mitsuda,"6,5,4,5",Instrumental,Chrono Trigger - Frog's Theme
Peter Gabriel,"6,5,4,5",Verse,Here Comes The Flood
Parry Gripp,"6,5,4,5",Chorus,It's Raining Tacos
Hans Zimmer,"6,5,4,5",Intro,Epilogue Crysis 2 Soundtrack
Madeon,"6,5,4,5",Chorus,Home
myuu,"6,5,4,5",Pre-Chorus,Something's Wrong
Rodriguez Jr,"6,5,4,5",Chorus,Shapes I See
Deathro,"6,5,4,5",Intro,Mega Man Infamous Intent -Barbarian Plain
Deathro,"6,5,4,5",Verse,Mega Man Infamous Intent -Barbarian Plain
Kinuyo Yamashita,"6,5,4,5",Chorus,Mega Man The Wily Wars - Wily Tower 4
Taylor Dayne,"6,5,4,5",Pre-Chorus and Chorus,Tell It To My Heart
Konami,"6,5,4,5",Verse,Ys VI - Release of the Far West Ocean
Konami,"6,5,4,5",Pre-Chorus,Ys VI - Release of the Far West Ocean
Kansas,"6,5,4,5",Verse,Carry On My Wayward Son
The Cribs,"6,5,4,5",Verse,Burning For No One
The Beatles,"6,5,4,5",Pre-Chorus and Chorus,Octopus's Garden
Kazumi Totaka,"6,5,4,5",Verse,Go KK Rider
Walk The Moon,"6,5,4,5",Intro and Verse,Shut Up and Dance
Walk The Moon,"6,5,4,5",Verse and Pre-Chorus,Shut Up and Dance
Rush,"6,5,4,5",Chorus,Subdivisions
Kent,"6,5,4,5",Intro,Petroleum
Gotye,"6,5,4,5",Bridge,Somebody That I Used To Know
Radix,"6,5,4,5",Outro,Yuki Satellites
Hot Leg,"6,5,4,5",Verse,Cocktails
Lady Gaga,"6,5,4,5",Verse and Pre-Chorus,Eh Eh
Krewella,"6,5,4,5",Instrumental,Live for the Night
ZUN,"6,5,4,5",Chorus,Child of Are
Yousuke Yasui,"6,5,4,5",Chorus,Megalomachia - Ultraviolet
Eric Prydz,"6,5,4,5",Verse,Pjanoo
ZUN,"6,5,4,5",Outro,Child of Are
Michael Calfan,"6,5,4,5",Pre-Chorus and Chorus,Treasured Soul
Cash Cash,"6,5,4,5",Chorus,Overtime
Reel Big Fish,"6,5,4,5",Intro and Verse,She's Not the End of the World
Alkaline Trio,"6,5,4,5",Pre-Chorus and Chorus,Radio
Billy Talent,"6,5,4,5",Pre-Chorus and Chorus,The Ex
ZUN,"6,5,4,5",Chorus,Last Occultism - Esotericist of the Present World
ZUN,"6,5,4,5",Pre-Chorus,Eternal Shrine Maiden
Tim and Eric,"6,5,4,5",Verse,Come Over
ZUN,"6,5,4,5",Verse,Plastic Mind
Haken,"6,5,4,5",Bridge,Celestial Elixir
Boston,"6,5,4,5",Bridge,Peace of Mind
Vicetone,"6,5,4,5",Chorus,Stars
Bob Seger,"6,5,4,5",Chorus,Night Moves
MitiS,"6,5,4,5",Verse,Life
Singularity,"6,5,4,5",Chorus,Vain
Toby Fox,"6,5,4,5",Pre-Chorus and Chorus,Undertale
Garmiani and Salvatore Ganacci,"6,5,4,5",Pre-Chorus,The City Is Mine
Garmiani and Salvatore Ganacci,"6,5,4,5",Chorus,The City Is Mine
Sega,"6,5,4,5",Pre-Chorus and Chorus,Sonic and Knuckles - Flying Battery Zone
Antonim,"6,5,4,5",Pre-Chorus,Melancholy Soldier
Avicii,"6,5,4,5",Chorus,For A Better Day - KSHMR Remix
The Libertines,"6,5,4,5",Verse,Don't Look Back Into The Sun
Kevin Lyttle,"6,5,4,5",Chorus,Turn Me On
Capcom,"6,5,4,5",Verse,Street Fighter Alpha - Charlie's Theme
Nathan Ford,"6,5,4,5",Chorus,Crystal Geode Jam
Nathan Ford,"6,5,4,5",Chorus,Deck of War - Title
Lady Gaga,"6,5,4,5",Chorus,Paparazzi Acoustic
Irene Cara,"6,5,4,5",Chorus,Flashdance What A Feeling
TwoThirds,"6,5,4,5",Intro,Waking Dreams ft Laura Brehm
ZUN,"6,5,4,5",Intro,A World of Nightmares Never Seen Before
ZUN,"6,5,4,5",Chorus,A World of Nightmares Never Seen Before
ZUN,"6,5,4,5",Outro,A World of Nightmares Never Seen Before
Breathe Carolina,"6,5,4,5",Chorus,More Than Ever
Nil Lara,"6,5,4,5",Verse,Fighting For My Love
Kasbo,"6,5,4,5",Verse,Kaleidoscope
Koda,"6,5,4,5",Verse,Staying
Fleetwood Mac,"6,5,4,5",Chorus,Everywhere
ZUN,"6,5,4,5",Verse,Midnight Spell Card
ZUN,"6,5,4,5",Chorus,Faraway Voyage of 380 000 Kilometers
Cameo,"6,5,4,5",Chorus,Word Up
ZUN,"6,5,4,5",Verse,Theme of Eastern Story
Nintendo,"6,5,4,5",Intro,Punch Out - Fight
Killswitch Engage,"6,5,4,5",Chorus,When Darkness Falls
Rihanna,"6,5,4,5",Verse,S and M
Hans Zimmer,"6,5,4,5",Outro,No Time for Caution - Interstellar
Eric Whitacre,"6,5,4,5",Intro,Sleep
Madeon,"6,5,4,5",Verse,Innocence ft Aquillo
Smiley feat Kaan,"6,5,4,5",Verse,Criminal
Area 11,"6,5,4,5",Intro and Verse,Heaven Piercing Giga Drill
Rachel Platten,"6,5,4,5",Chorus,Stand By You
Icelandic Folk,"6,5,4,5",Instrumental,Islandsljod
Senpi,"6,5,4,5",Solo 1,Awakening Wolf's Instinct
ClariS,"6,5,4,5",Verse,Connect
Au5,"6,5,4,5",Chorus,Virgo
Jon Foreman,"6,5,4,5",Intro and Verse,June and Johnny
Brian Fallon,"6,5,4,5",Verse,Nobody Wins
Saves The Day,"6,5,4,5",Chorus,Deranged and Desperate
Relient K,"6,5,4,5",Chorus,Be My Escape
Superbus,"6,5,4,5",Chorus,Jenn Je T'aime
Link's Awakening,"6,5,4,5",Verse,Tal Tal Heights
DJ Khaled,"6,5,4,5",Chorus,Gold Slugs
Deakin,"6,5,4,5",Verse and Pre-Chorus,Golden Chords
ZUN,"6,5,4,5",Intro and Verse,Cemetery of Onbashira - Grave of Being
Daughtry,"6,5,4,5",Verse,Over You
Daughtry,"6,5,4,5",Chorus,Over You
Anamanaguchi,"6,5,4,5",Intro,Rock Club
Koji Kondo,"6,5,4,5",Bridge,Rosalina In The Observatory
Nintendo,"6,5,4,5",Chorus,GBA Sky Garden - Mario Kart DS
Jay Hardway,"6,5,4,5",Chorus,Stardust
Wan Wan,"6,5,4,5",Verse,Sky-Filling Departed Spirit - Lightning Word
Carly Rae Jepsen,"6,5,4,5",Chorus,Making The Most Of The Night
Duran Duran,"6,5,4,5",Verse,Come Undone
Pokemon Blue and Red,"6,5,4,5",Chorus,Pallet Town
Foals,"6,5,4,5",Verse,Mountain At My Gates
Eluveitie,"6,5,4,5",Intro,Inis Mona
Jamie Lawson,"6,5,4,5",Verse,Wasn't Expecting That
Luis Bacalov,"6,5,4,5",Pre-Chorus and Chorus,Django Unchained Theme
The Strokes,"6,5,4,5",Pre-Chorus,New York City Cops
Elton John,"6,5,4,5",Verse,Daniel
The Killers,"6,5,4,5",Solo,Read My Mind
ZUN,"6,5,4,5",Chorus,Dreamy Pilot
Neon Indian,"6,5,4,5",Chorus,Annie
Demi Lovato,"6,5,4,1",Chorus,Give Your Heart A Break
Demi Lovato,"6,5,4,1",Pre-Chorus,Give Your Heart A Break
Demi Lovato,"6,5,4,1",Verse,Give Your Heart A Break
Demi Lovato,"6,5,4,1",Bridge,Skyscraper
Elliott Smith,"6,5,4,1",Outro,Say Yes
Goo Goo Dolls,"6,5,4,1",Verse,Iris
Kelly Clarkson,"6,5,4,1",Chorus,Already Gone
Leona Lewis,"6,5,4,1",Verse,I See You - Avatar
Maroon 5,"6,5,4,1",Chorus,Payphone
Maroon 5,"6,5,4,1",Verse and Pre-Chorus,Payphone
Matt Nathanson,"6,5,4,1",Chorus,Come On Get Higher
Metallica,"6,5,4,1",Verse,Nothing Else Matters
Owl City,"6,5,4,1",Chorus,Fireflies
SoulEye,"6,5,4,1",Verse,Pushing Onwards
Taylor Swift,"6,5,4,1",Chorus,Mine
Taylor Swift,"6,5,4,1",Chorus,We Are Never Ever Getting Back Together
The Wanted,"6,5,4,1",Intro,Glad You Came
Train,"6,5,4,1",Chorus,Drive By
Green Day,"6,5,4,1",Chorus,21 Guns
Muse,"6,5,4,1",Verse,Madness
Nero,"6,5,4,1",Chorus,Promises - Skrillex-Nero Remix
