artist,cp,section,song
Nate Ruess,"4,1,5",Chorus,Great Big Storm
Pink Floyd,"4,1,5",Outro,Sheep
Chairlift,"4,1,5",Chorus,Evident Utensil
The Band Perry,"4,1,5",Chorus,If I Die Young
The Beatles,"4,1,5",Chorus,Ob-La-Di Ob-La-Da
The Police,"4,1,5",Chorus,Walking On The Moon
MxPx,"4,1,5",Intro and Verse,Wrecking Hotel Rooms
Georges Brassens,"4,1,5",Chorus,Bancs Publics
Rob Abernethy,"4,1,5",Verse,A Walk In The Shire
James Blunt,"4,1,5",Chorus,Postcards
Animusic,"4,1,5",Chorus,Harmonic Voltage
Boston,"4,1,5",Intro,Peace of Mind
The Mighty Mighty Bosstones,"4,1,5",Chorus,Bad News and Bad Breaks
Twin Forks,"4,1,5",Verse,Scraping Up The Pieces
Twin Forks,"4,1,5",Chorus,Scraping Up The Pieces
Sum 41,"4,1,5",Chorus,No Reason
Irish Stew of Sindidun,"4,1,5",Verse and Pre-Chorus,I Will Never Be Your Friend
Nickeloden,"4,1,5",Chorus,Loop De Loop
Test 1,"4,1,5",Intro,Greek
Lonestar,"4,1,5",Verse,Don't Let's Talk About Lisa
Aimee Mann,"4,1,5",Verse,Ghost World
Rise Against,"4,1,5",Verse,The Good Left Undone
Roger Glover,"4,1,5",Verse,Love Is All
Patent Pending,"4,1,5",Bridge,Hey Mario
Big Dope P,"4,1,5",Pre-Chorus,Hit Da Blokk
Less Than Jake,"4,1,5",Chorus,History Of A Boring Town
Less Than Jake,"4,1,5",Verse and Pre-Chorus,History Of A Boring Town
Audien,"4,1,5",Chorus,Something Better
The Prodigy,"4,1,5",Intro,Stand Up
Parkinson White,"4,1,5",Chorus,Band Of The Hawk
John Williams,"4,1,5",Chorus,Midway March
Cloud Nothings,"4,1,5",Chorus,Quieter Today
Beyonce,"4,1,5",Chorus,Irreplaceable
toto,"4,1,5",Intro,toto africa
Cloud Nothings,"4,1,5",Chorus,I'm Not Part of Me
Eisley,"4,1,5",Chorus,I Wish
Skylar Grey,"4,1,5",Verse,I Know You - Fifty Shades Of Grey
The New Pornographers,"4,1,5",Instrumental,The Bones Of An Idol
Rhythm Heaven Fever,"4,1,5",Verse,Catch of the Day
Aage Aleksandersen,"4,1,5",Chorus,Norge Mitt Norge
Good Charlotte,"4,1,5",Intro,The Anthem
Alvvays,"4,1,5",Verse,Archie Marry Me
Alvvays,"4,1,5",Chorus,Archie Marry Me
Taylor Swift,"4,1,5",Chorus,Wildest Dreams
Norah Jones,"4,1,5",Verse,You've Ruined Me
MitiS,"4,1,5",Bridge,Vulnerability
MitiS,"4,1,5",Chorus,Born
Katy Perry,"4,1,5",Bridge,Hot N Cold
The Asteroids Galaxy Tour,"4,1,5",Chorus,Heart Attack
Bruce Hornsby,"4,1,5",Verse,The Way It Is
Bruce Hornsby and the Range,"4,1,5",Chorus,Mandolin Rain
Sum 41,"4,1,5",Intro and Verse,With Me
Sum 41,"4,1,5",Chorus,With Me
Duke Ellington,"4,1,5",Verse,C Jam Blues
Joni Mitchell,"4,1,5",Chorus,Morning Morgantown
The Griswolds,"4,1,5",Chorus,Beware The Dog
Dave Matthews Band,"4,1,5",Chorus,Best Of What's Around
The Living End,"4,1,5",Chorus,West End Riot
Tenacious D,"4,1,5",Chorus Lead-Out,Beelzeboss
Sia,"4,1,5",Chorus,Alive
The Shins,"4,1,5",Chorus,Young Pilgrims
Jake Kaufman,"4,1,5",Verse,Shovel Knight - The Fateful Return
Wavves,"4,1,5",Bridge,Way Too Much
Wavves,"4,1,5",Verse,Nine is God
Manfred Mann,"4,1,5",Verse,Doo Wah Diddy Diddy
Moby with Wayne Coyne,"4,1,5",Intro and Verse,The Perfect Life
Nintendo,"4,1,5",Intro and Verse,Pokemon Red And Blue - Pallet Town
Madonna,"4,1,5",Verse and Pre-Chorus,The Power Of Goodbye
Madonna,"4,1,5",Chorus,Sky Fits Heaven
Avicii,"4,1,5",Intro and Verse,Broken Arrows
Regina Spektor,"4,1,5",Chorus,Baby Jesus
Pegboard Nerds,"4,1,5",Verse,Ner Style
Michelle Branch,"4,1,5",Chorus,Everywhere
Green Day,"4,1,5",Chorus,No One Knows
Lady Gaga,"4,1,5",Chorus,Born This Way
Lady Gaga,"4,1,5",Chorus,ARTPOP
George Ezra,"4,1,5",Intro and Verse,Song 6
George Ezra,"4,1,5",Pre-Chorus and Chorus,Song 6
Florence and the Machine,"4,1,5",Intro and Verse,Shake It Out
Adele,"4,1,5",Chorus,Hello
Alligatoah,"4,1,5",Chorus,Lass Liegen
Lynyrd Skynyrd,"4,1,5",Intro,Tuesday's Gone
Lynyrd Skynyrd,"4,1,5",Chorus,Tuesday's Gone
TheFatRat,"4,1,5",Intro,Windfall
The Weeknd,"4,1,5",Intro and Verse,The Party and The After Party
marny kennedy,"4,1,5",Intro,It's My Life
Antonim,"4,1,5",Chorus,Melancholy Soldier
marny kennedy,"4,1,5",Chorus,It's My Life
marny kennedy,"4,1,5",Pre-Outro,It's My Life
Pink,"4,1,5",Chorus,True Love
Regina Spektor,"4,1,5",Verse,Fidelity
David Wise,"4,1,5",Verse,Donkey Kong Bonus
OMI,"4,1,5",Pre-Chorus,Hula Hoop
Pr3,"4,1,5",Intro,Overlooked Memories
Undertale- Wrong Number Song -Cover by DM Dokuro-,"4,1,5",Chorus,Toby Fox
Bobby Puma,"4,1,5",Chorus,Someone Somewhere - Tiesto Remix
I'M SO LONESOME I COULD CRY,"4,1,5",Chorus,by Hank Williams
Billy Squier,"4,1,5",Verse,Lonely Is the Night
Crosby Stills and Nash,"4,1,5",Verse,Southern Cross
Sammy Hagar,"4,1,5",Verse,I'll Fall In Love Again
Metro Station,"4,1,5",Chorus,Shake It
Metro Station,"4,1,5",Chorus Lead-Out,Shake It
Love and Theft,"4,1,5",Chorus,Angel Eyes
Hank Williams Sr,"4,1,5",Verse,I Saw The Light
Diplo and Sleepy Tom,"4,1,5",Pre-Chorus,Be Right There
Rainbow,"4,1,5",Pre-Chorus,Stone Cold
Weezer,"4,1,5",Solo 1,The Greatest Man That Ever Lived
Weezer,"4,1,5",Intro,The Greatest Man That Ever Lived
Justin Timberlake,"4,1,5",Intro,Mirrors
ZZ Top,"4,1,5",Chorus,Gimme All Your Lovin
The Shins,"4,1,5",Verse,Girl Inform Me
Fountains of Wayne,"4,1,5",Verse,Hey Julie
Hardwell,"4,1,5",Intro and Verse,Mad Word
Hardwell,"4,1,5",Pre-Chorus,Mad World
Rufus Wainwright,"4,1,5",Verse,Instant Pleasure
Guster,"4,1,5",Chorus,Hang On
Weezer,"4,1,5",Chorus,El Scorcho
James Lord Pierpont,"4,1,5",Verse,Jingle Bells
Riggi and Piros,"4,1,5",Verse,Knightlife
Rachel Platten,"4,1,5",Chorus,Fight Song
Charlie Puth,"4,1,5",Chorus,One Call Away
John Hiatt,"4,1,5",Chorus,Cry Love
Delain,"4,1,5",Chorus,Your Body is a Battleground
Lady Gaga,"4,1,5",Chorus,Second Time Around
Lana Del Rey,"4,1,5",Chorus,Dark Paradise
Lady Gaga,"4,1,5",Chorus,Heavy Metal Lover
Lady Gaga,"4,1,5",Verse and Pre-Chorus,Dance In The Dark
Taio Cruz,"4,1,5",Chorus,Break Your Heart
ryo,"4,1,5",Verse,Black Rock Shooter
Nicky Jam and Enrique Iglesias,"4,1,5",Chorus,El Perdon
Bee Gees,"4,1,5",Chorus,To Love Somebody
Jason Derulo,"4,1,5",Chorus,Ridin' Solo
Jason Derulo,"4,1,5",Verse and Pre-Chorus,Ridin' Solo
Willie Nelson,"4,1,5",Bridge,On The Road Again
Little Richard,"4,1,5",Verse,Long Tall Sally
Elvis Presley,"4,1,5",Verse,Hound Dog
Jerry Lee Lewis,"4,1,5",Verse,Whole Lotta Shakin' Goin' On
Little Richard,"4,1,5",Chorus,Tutti Frutti
Teddyloid,"4,1,5",Intro,MEMEME Final Part
wendell192,"4,1,5",Solo 1,robots
wendell192,"4,1,5",Pre-Chorus and Chorus,robots
Nightwish,"4,1,5",Outro,Amaranth
Fastball,"4,1,5",Chorus,The Way
Pink,"4,1,5",Intro,Try
Pink,"4,1,5",Verse,Try
Pink,"4,1,5",Chorus,Try
Taylor Swift,"4,1,5",Intro,Bad Blood
PinocchioP,"4,1,5",Chorus,Nice To Meet You Mr Earthling
Chet Faker,"4,1,5",Intro,Talk is cheap
Bob Marley,"4,1,5",Verse,Three Little Birds
Keri Hilson,"4,1,5",Verse,Lose Control
Blink 182,"4,1,5",Verse,First Date
Eric Hutchinson,"4,1,5",Chorus,Rock And Roll
Bosson and Apollo-4,"4,1,5",Chorus,10 000 Feet
Madonna,"4,1,5",Intro and Verse,Don't Tell Me
The Connells,"4,1,5",Verse,'74-'75
Black Moth Super Rainbow,"4,1,5",Verse,Twin Of Myself
Florida Georgia Line,"4,1,5",Intro and Verse,Get Your Shine On
carly ray,"4,1,5",Chorus,I JUST MET YOU
Deuce,"4,1,5",Chorus,The One
Foo Fighters,"4,1,5",Pre-Chorus and Chorus,Everlong
A-ha,"4,1,5",Intro,The Sun Always Shines On TV
Wolfgang Amadeus Mozart,"4,1,5",Outro,K387 String Quartet No14 In G Major
Cartoons,"4,1,5",Chorus,Ekkosangen
The Antlers,"4,1,5",Intro and Verse,Sylvia
The Dubliners,"4,1,5",Chorus,On Raglan Road
Toru Minegishi,"4,1,5",Verse,Splatfest Battle - Ink Me Up
Brad Paisley,"4,1,5",Chorus,Two Feet of Topsoil
Palm Trees,"4,1,5",Chorus,Casanova
Project 46,"4,1,5",Intro,Forgettable
A-ha,"4,1,5",Chorus,The Sun Always Shines On TV
DECO 27,"4,1,5",Chorus,Streaming Heart
The Police,"4,1,5",Verse,So Lonely
The Police,"4,1,5",Chorus,So Lonely
Robyn,"4,1,5",Chorus,Call Your Girlfriend
Third Eye Blind,"4,1,5",Intro,Semi-Charmed Life
UFO,"4,1,5",Intro and Verse,Doctor Doctor
Say Anything,"4,1,5",Intro,Shiksa
Kenshi Yonezu,"4,1,5",Chorus,Wooden Doll
Green Day,"4,1,5",Verse,Shoplifter
Green Day,"4,1,5",Outro,Shoplifter
Toni Basil,"4,1,5",Chorus,Hey Mickey
WJSN,"4,1,5",Chorus,MoMoMo
Alan Walker,"4,1,5",Chorus,Faded
Sia,"4,1,5",Chorus,Move Your Body
The Stanley Brothers,"4,1,5",Verse,Over in the Gloryland
Futurama Theme,"4,1,5",Chorus,Christopher Tyng
Afrojack,"4,1,5",Chorus,Ten Feet Tall
Basshunter,"4,1,5",Intro,DotA
Shakira,"4,1,5",Chorus,Try Everything
Toru Minegishi,"4,1,5",Chorus,Splatfest Battle - Ink Me Up
Eli Young Band,"4,1,5",Verse,Even If It Breaks Your Heart
No Doubt,"4,1,5",Intro,Spiderwebs
Steve Harley and Cockney Rebel,"4,1,5",Chorus,Make Me Smile
Hiroki Kikuta,"4,1,5",Chorus,Meridian Dance
The Weepies,"4,1,5",Chorus,Be My Honeypie
Brand New,"4,1,5",Bridge,Not the Sun
Saves The Day,"4,1,5",Intro,At Your Funeral
Nightwish,"4,1,5",Verse and Pre-Chorus,Wish I Had An Angel
Nightwish,"4,1,5",Chorus,Wish I Had An Angel
ilan,"4,1,5",Bridge,tt
Sarah Fuller Flower Adams,"4,1,5",Instrumental,Nearer My God to Thee
Relient K,"4,1,5",Pre-Chorus,Be My Escape
The Rocky Horror Show,"4,1,5",Chorus,The Time Warp
Carly Simon,"4,1,5",Verse and Pre-Chorus,You're So Vain
The Killers,"4,1,5",Chorus,Human
Live,"4,1,5",Intro and Verse,Lightning Crashes
ArmanArX,"4,1,5",Chorus,Sukirman
Elton John,"4,1,5",Verse,Nikita
John Anderson,"4,1,5",Chorus,Seminole Wind
Taylor Swift,"4,1,5",Chorus,New Romantics
Patrick Hernandez,"4,1,5",Verse,Born To Be Alive
The Kinks,"4,1,5",Chorus,Strangers
UNKO,"4,1,5",Intro,Jingle Bell
Nina Simone,"4,1,5",Verse,I Wish I Knew How It Would Feel To Be Free
Alvaro Soler,"4,1,5",Chorus,Sofia
Duran Duran,"4,1,5",Chorus,Rio
Chiddy Bang,"4,1,5",Chorus,Mind Your Manners
ArmanArX,"4,1,5",Pre-Chorus,Gila Dengan Kertas-Kertas
Brian Fallon,"4,1,5",Pre-Chorus and Chorus,Honey Magnolia
Blink 182,"4,1,5",Chorus,Bored To Death
Beck,"4,1,5",Verse and Pre-Chorus,Blue Moon
Don Henley,"4,1,5",Chorus,The Boys of Summer
Green Day,"4,1,5",Chorus,The Death of St Jimmy
James Taylor,"4,1,5",Verse,Mexico
Ozzy Osbourne,"4,1,5",Intro,Mr Crowley
Alan Walker,"4,1,5",Verse,Faded
nanobii,"4,1,5",Chorus,HYPER DRIVE
Walter Buckley,"4,1,5",Verse,crazy little thing called love
Ashley Wallbridge Andy Moor Meighan Nealon,"4,1,5",Chorus,Faces
Sonic Underground,"4,1,5",Intro and Verse,Not Always What They Seem
The Mowgli's,"4,1,5",Chorus,I'm Good
Cheat Codes and Kris Kross Amsterdam,"4,1,5",Verse,Sex
The Supremes,"4,1,5",Verse,Where Did Our Love Go
B Witched,"4,1,5",Chorus,C est La Vie
Toru Minegishi,"4,1,5",Verse,Tokimeki Bomb Rush
Afrojack,"4,1,5",Instrumental,Ten Feet Tall
Spice Girls,"4,1,5",Outro,Wannabe
Cyndi Lauper,"4,1,5",Chorus,True Colors
Pepper Coyote,"4,1,5",Verse,No Cock Like Horse Cock
Pepper Coyote,"4,1,5",Chorus,No Cock Like Horse Cock
Animal Collective,"4,1,5",Pre-Chorus,Peacebone
Animal Collective,"4,1,5",Chorus,Peacebone
ItaloBrothers,"4,1,5",Verse,Sleep When We're Dead
ItaloBrothers,"4,1,5",Pre-Chorus,Sleep When We're Dead
ItaloBrothers,"4,1,5",Verse and Pre-Chorus,Sleep When We're Dead
Nelly ft Jeremih,"4,1,5",Chorus,The Fix
Treble Charger,"4,1,5",Chorus,Don't Believe It All
Beck,"4,1,5",Pre-Chorus and Chorus,Morning
Romain Gauthier,"4,1,5",Verse,Kakkoii
Romain Gauthier,"4,1,5",Chorus,Kakkoii
Capital Kings,"4,1,5",Chorus,Live For the Drop
Madonna,"4,1,5",Verse and Pre-Chorus,Liquid Love
Muse,"4,1,5",Verse,Psycho
Wilco,"4,1,5",Intro and Verse,Poor Places
Wilco,"4,1,5",Verse,Poor Places
Wilco,"4,1,5",Intro,I Am Trying to Break Your Heart
Carly Rae Jepsen,"4,1,5",Bridge,I Really Like You
Muse,"4,1,5",Pre-Chorus and Chorus,Revolt
Marina and the Diamonds,"4,1,5",Verse and Pre-Chorus,True Colors
The Monkees,"4,1,5",Intro and Verse,Daydream Believer
WYD Krakow 2016,"4,1,5",Chorus,Blogoslawieni Milosierni
WYD Krakow 2016,"4,1,5",Verse,Blogoslawieni Milosierni
Different Heaven,"4,1,5",Chorus,Nekozilla
The Gaslight Anthem,"4,1,5",Verse,Blue Dahlia
Muse,"4,1,5",Bridge,Dead Inside
Different Heaven,"4,1,5",Pre-Chorus,My Heart
Smashing Pumpkins,"4,1,5",Chorus,Bullet With Butterfly Wings
Greek Fire,"4,1,5",Verse and Pre-Chorus,Top Of The World
Tim Minchin,"4,1,5",Verse,Not Perfect
Mini Pati,"4,1,5",Bridge,Hirari Kirakira Yami Yami Museum
Muse,"4,1,5",Verse,Falling Away With You
The Mowgli's,"4,1,5",Pre-Chorus,Summertime
Bonnie Tyler,"4,1,5",Verse,It's a Heartache
Klangkarussell,"4,1,5",Verse,Sonnentanz
LOCASH,"4,1,5",Chorus,I Love This Life
X Ambassadors,"4,1,5",Intro,Unsteady
Neru,"4,1,5",Chorus,Law-Evading Rock
Carly Rae Jepsen,"4,1,5",Chorus,Warm Blood
OMI,"4,1,5",Intro and Verse,Cheerleader
Elton John,"4,1,5",Verse,Daniel
The Killers,"4,1,5",Pre-Chorus and Chorus,Read My Mind
Lykke Li,"4,1,5",Chorus,Gunshot
Debbie Gibson,"4,1,5",Intro,Only In My Dreams
Perfume,"4,1,5",Intro,Sweet Donuts
The Chainsmokers,"4,1,5",Intro,Don't Let Me Down Ft Daya
Beach House,"4,1,5",Outro,Walk in the Park
The Offspring,"4,1,5",Intro,The Kids Aren't Alright
Third Eye Blind,"4,1,5",Chorus,Never Let You Go
Third Eye Blind,"4,1,5",Verse and Pre-Chorus,Never Let You Go
will i am and Britney Spears,"4,1,5",Chorus,Scream and Shout
Blink-182,"4,1,5",Chorus,Going Away To College
Blink-182,"4,1,5",Chorus,Built This Pool
Blake Mills,"4,1,5",Chorus,Wintersong
Aerosmith,"4,1,4",Pre-Chorus,Cryin'
Augustana,"4,1,4",Verse,Boston
Blues Traveler,"4,1,4",Verse,Hook
Bon Jovi,"4,1,4",Chorus,Who says you can't go home
Buddy Holly,"4,1,4",Verse,That'll Be The Day
Counting Crows,"4,1,4",Verse,A Long December
Daughtry,"4,1,4",Chorus,Home
Daughtry,"4,1,4",Pre-Chorus,Home
Daughtry,"4,1,4",Verse,Home
Dire Straits,"4,1,4",Chorus,Money For Nothing
Disney,"4,1,4",Chorus,Can You Feel The Love Tonight
Elton John,"4,1,4",Chorus,Can You Feel the Love Tonight
Elton John,"4,1,4",Instrumental,Levon
Elton John,"4,1,4",Intro,Levon
Elton John,"4,1,4",Verse,Levon
Fun,"4,1,4",Chorus,Some Nights
Hyuna,"4,1,4",Chorus,Bubble Pop
John Lennon,"4,1,4",Verse,Imagine
Kenny Rogers,"4,1,4",Chorus,The Gambler
Luis Bacalov,"4,1,4",Verse,Django Unchained Theme
Matt Nathanson,"4,1,4",Chorus,Come On Get Higher
Miller 64,"4,1,4",Chorus,Living The Dream
Mumford and Sons,"4,1,4",Chorus,The Cave
Neon Trees,"4,1,4",Verse,Everybody Talks
Neutral Milk Hotel,"4,1,4",Verse,King of Carrot Flowers
One Direction,"4,1,4",Verse,Live While We're Young
Owl City,"4,1,4",Chorus,Fireflies
Peter Paul and Mary,"4,1,4",Verse,Blowin' In The Wind
Phantom Planet,"4,1,4",Intro,California
Pink Floyd,"4,1,4",Verse,In The Flesh
Pink Floyd,"4,1,4",Chorus,One Of My Turns
Radiohead,"4,1,4",Chorus,Black Star
Radiohead,"4,1,4",Intro,Fake Plastic Trees
Radiohead,"4,1,4",Outro,Karma Police
Radiohead,"4,1,4",Verse and Pre-Chorus,Motion Picture Soundtrack
Ritchie Valen,"4,1,4",Chorus,La Bamba
Roberta Flack,"4,1,4",Chorus,Killing Me Softly
Taylor Swift,"4,1,4",Intro,Mary's Song
The Legend of Zelda,"4,1,4",Instrumental,Lost Woods
The Rolling Stones,"4,1,4",Chorus,Satisfaction
They Might Be Giants,"4,1,4",Verse,Birdhouse In Your Soul
Tim McMorris,"4,1,4",Pre-Chorus,Overwhelmed
Usher,"4,1,4",Verse,DJ's Got Us Falling In Love Again
Vitamin C,"4,1,4",Chorus,Friends Forever
Sum 41,"4,1,4",Intro and Verse,Confusion and Frustration in Modern Times
Swedish House Mafia,"4,1,4",Chorus,Don't You Worry Child
Vangelis,"4,1,4",Verse,Chariots of Fire
Vengaboys,"4,1,4",Intro,Up and Down
Green Day,"4,1,4",Intro and Verse,Oh Love
The Beatles,"4,1,4",Pre-Chorus,All Together Now
They Might Be Giants,"4,1,4",Verse,Weep Day
Brooke Fraser,"4,1,4",Chorus,Something In The Water
The Temptations,"4,1,4",Chorus,Ain't Too Proud to Beg
John Mayer,"4,1,4",Verse,Gravity
Simon and Garfunkel,"4,1,4",Verse,Bridge over Troubled Water
The Beatles,"4,1,4",Verse,With A Little Help From My Friends
Avril Lavigne,"4,1,4",Verse,What the hell
Avril Lavigne,"4,1,4",Chorus,What the hell
Fall Out Boy,"4,1,4",Verse,Sugar We're Going Down
Lily Chou Chou,"4,1,4",Verse,Kaifuku Suru Kizu
Johann Pachelbel,"4,1,4",Pre-Chorus,Canon in D Major
Johann Pachelbel,"4,1,4",Chorus,Canon in D Major
Queen,"4,1,4",Verse,Another One Bites The Dust
They Might Be Giants,"4,1,4",Verse,Bee Of The Bird Of The Moth
Green Day,"4,1,4",Verse,Stray Heart
ABBA,"4,1,4",Verse,Mamma Mia
ABBA,"4,1,4",Chorus,Mamma Mia
ABBA,"4,1,4",Pre-Outro,Mamma Mia
Neutral Milk Hotel,"4,1,4",Verse,Two-Headed Boy
Magnetic Fields,"4,1,4",Verse,Acoustic Guitar
The Beatles,"4,1,4",Verse,What You're Doing
Simon and Garfunkel,"4,1,4",Verse,Sound of Silence
Pearl Jam,"4,1,4",Verse,Black
Chris Brown,"4,1,4",Chorus,Yeah 3x
COIL,"4,1,4",Verse,The Legendary Theme
The Moody Blues,"4,1,4",Verse,Once Upon a Time in your Wildest Dreams
Legend of Zelda - Ocarina of Time,"4,1,4",Chorus,Lost Woods Theme
Jo Dee Messina,"4,1,4",Chorus,I'm Alright
Dixie Chicks,"4,1,4",Chorus,Goodbye Earl
INXS,"4,1,4",Verse,Beautiful Girl
Kurt Vile,"4,1,4",Verse,Jesus Fever
Big Star,"4,1,4",Verse,Thirteen
Guided By Voices,"4,1,4",Chorus,Teenage FBI
Big Star,"4,1,4",Chorus,September Gurls
Buddy Holly,"4,1,4",Verse,Peggy Sue
Buddy Holly,"4,1,4",Chorus,Peggy Sue
Buddy Holly,"4,1,4",Chorus,Maybe Baby
DC Talk,"4,1,4",Intro and Verse,Hardway
REM,"4,1,4",Intro,Everybody Hurts
U2,"4,1,4",Verse and Pre-Chorus,All I Want Is You
U2,"4,1,4",Verse,Running to Stand Still
Jon Foreman,"4,1,4",Verse,The House of God Forever
Buffalo Springfield,"4,1,4",Intro and Verse,For What It's Worth
U2,"4,1,4",Intro and Verse,Angel of Harlem
Birds of Tokyo,"4,1,4",Chorus,Plans
Bonnie Tyler,"4,1,4",Pre-Chorus,Total Eclipse of the Heart
Agoaniki-P,"4,1,4",Intro and Verse,Double Lariat - featuring Megurine Luka
Chumbawamba,"4,1,4",Intro and Verse,Tubthumping
Pearl Jam,"4,1,4",Verse,Elderly Woman Behind the Counter in a Small Town
The Modern Lovers,"4,1,4",Intro and Verse,Road Runner
Johnny Cash,"4,1,4",Chorus,Ring of Fire
U2,"4,1,4",Intro and Verse,Desire
UB40,"4,1,4",Intro and Verse,Red Red Wine
Evermore,"4,1,4",Verse,Running
Johnny Cash,"4,1,4",Intro,You Are My Sunshine
Ben Folds Five,"4,1,4",Intro,Brick
Flaming Jets,"4,1,4",Chorus,Shiver
INXS,"4,1,4",Verse and Pre-Chorus,Never Tear us Apart
Birds of Tokyo,"4,1,4",Intro,Lanterns
Birds of Tokyo,"4,1,4",Verse,Lanterns
Birds of Tokyo,"4,1,4",Chorus,Lanterns
The Head and The Heart,"4,1,4",Chorus,Shake
Eric Clapton,"4,1,4",Intro and Verse,Lay Down Sally
Tamas Wells,"4,1,4",Verse,Valder Fields
The Troggs,"4,1,4",Verse,Wild Thing
Cheap Trick,"4,1,4",Verse,Surrender
Smash Mouth,"4,1,4",Chorus,Allstar
Bob Marley,"4,1,4",Chorus,No Woman No Cry
Johnny Nash,"4,1,4",Verse,I Can See Clearly Now
Stacie Orrico,"4,1,4",Verse,Promise
Sarah Blasko,"4,1,4",Verse,Flame Trees
Del Amitri,"4,1,4",Verse,Nothing Ever Happens
Gummi Bears,"4,1,4",Verse,Adventures of the Gummi Bears
Wet Wet Wet,"4,1,4",Chorus,Love Is All Around
Sinead O'Connor,"4,1,4",Verse,Silent Night
U2,"4,1,4",Verse,Love Comes to Town
Helloween,"4,1,4",Chorus,Forever and one
Iron Maiden,"4,1,4",Chorus,The Number of the Beast
The Bird and the Bee,"4,1,4",Chorus,Polite Dance Song
Jimmy Barnes,"4,1,4",Verse,Working Class Man
New Politics,"4,1,4",Intro and Verse,Harlem
Traveling Wilburys,"4,1,4",Bridge,Handle With Care
the Sing Team,"4,1,4",Chorus,Satisfied in You
Frente,"4,1,4",Intro,Accidently Kelly Street
Alex Lloyd,"4,1,4",Intro,Amazing
Alex Lloyd,"4,1,4",Verse and Pre-Chorus,Amazing
The Beach Boys,"4,1,4",Chorus,Kokomo
Jack Johnson,"4,1,4",Verse,Let It Be Sung
Jack Johnson,"4,1,4",Intro,I Got You
Jack Johnson,"4,1,4",Verse,I Got You
Jack Johnson,"4,1,4",Chorus,I Got You
Tan Bionica,"4,1,4",Pre-Chorus and Chorus,Ciudad Magica
Israel Kamakawiwoole,"4,1,4",Intro,Somewhere Over the Rainbow
Israel Kamakawiwoole,"4,1,4",Verse,Somewhere Over the Rainbow
AC DC,"4,1,4",Chorus,Highway to Hell
They Might Be Giants,"4,1,4",Chorus,Birdhouse In Your Soul
Ween,"4,1,4",Verse,Transdermal Celebration
Iron Maiden,"4,1,4",Verse and Pre-Chorus,The Wicker Man
U2,"4,1,4",Verse and Pre-Chorus,Tryin To Throw Your Arms Around The World
Oyuugi Wagamama Dan x PaRADEiS,"4,1,4",Chorus,Liverty
Oyuugi Wagamama Dan x PaRADEiS,"4,1,4",Bridge,Liverty
Roxette,"4,1,4",Verse,How Do You Do
Beach Boys,"4,1,4",Intro,Don't Worry Baby
Hank Green,"4,1,4",Chorus,It All Makes Sense at the End
Fun,"4,1,4",Intro,Carry On
Fun,"4,1,4",Verse,Carry On
Nintendo,"4,1,4",Intro and Verse,Kirby Air Ride - Sky Sands
Cool Joke,"4,1,4",Chorus,Undo-Full-Metal-Alchemist-FMA-OP3
Eisley,"4,1,4",Verse and Pre-Chorus,Just Like We Do
Grace Potter,"4,1,4",Verse,Something that I Want
Jane Taylor,"4,1,4",Solo,Twinkle Twinkle Little Star
YB,"4,1,4",Intro and Verse,Flying Butterfly
Arty,"4,1,4",Chorus,Around The World
Lily Allen,"4,1,4",Verse,Air Balloon
Lily Allen,"4,1,4",Pre-Chorus and Chorus,Air Balloon
Joanna Newsom,"4,1,4",Verse,This Side Of The Blue
Laurence Francis and Steve Croucher,"4,1,4",Verse and Pre-Chorus,The King of Limbo
Judas Priest,"4,1,4",Verse and Pre-Chorus,Breaking The Law
Forever The Sickest Kids,"4,1,4",Intro,Whoa Oh Me vs Everyone
Langhorne Slim,"4,1,4",Verse,Worries
Stephen C Foster,"4,1,4",Verse,Gentle Annie
The Beatles,"4,1,4",Verse,Two Of Us
Andrew Lloyd Webber,"4,1,4",Chorus,Music of the Night
Jackson 5,"4,1,4",Chorus,I Want You Back
The Beatles,"4,1,4",Chorus,For You Blue
Muse,"4,1,4",Verse,Prague
Counting Crows,"4,1,4",Verse,Accidentally in Love
American Authors,"4,1,4",Chorus,Best Day Of My Life
Kelly Clarkson,"4,1,4",Chorus,Since U Been Gone
Kelly Clarkson,"4,1,4",Bridge,Since U Been Gone
Daniel Ingram,"4,1,4",Verse,Apples to the Core
Peter Paul and Mary,"4,1,4",Verse,Puff The Magic Dragon
One piece,"4,1,4",Intro,We Are
The Beatles,"4,1,4",Verse,Lady Madonna
Austra,"4,1,4",Chorus,Painful Like
Chalk Zone,"4,1,4",Bridge,The Amazin' River
Guns N' Roses,"4,1,4",Chorus,Patience
Thomas Newman,"4,1,4",Instrumental,Nemo Egg - Finding Nemo
Cold Chisel,"4,1,4",Verse,Khe Sanh
Marcus Werner,"4,1,4",Bridge,Octavia
Modern English,"4,1,4",Verse,I Melt With You
The Beatles,"4,1,4",Verse,Back In The USSR
The Beatles,"4,1,4",Chorus,Back In The USSR
The Beatles,"4,1,4",Bridge,Back In The USSR
Ludwig Van Beethoven,"4,1,4",Solo 1,Piano Sonata No 8 ''Pathetique'' - 3rd Movement
David Willcocks,"4,1,4",Verse,O Come O Come Emmanuel
Bad Lip Reading,"4,1,4",Chorus,Russian Unicorn
The Ramones,"4,1,4",Chorus,Blitzkrieg Bop
Zedd,"4,1,4",Intro and Verse,Break Free feat - Ariana Grande
